r1,r2
0.5716849092398082,0.5038120965223744
0.5713058516742482,0.42748351284767205
0.5706405005516231,0.49529782745497014
0.5701109532236144,0.4787094655501294
0.5697766514380948,0.4343381381478109
0.569199729619161,0.44481866071209575
0.5687900847401809,0.4506700931104466
0.5683042831950859,0.4541617949721007
0.5678365427242575,0.49704855068266507
0.5673652486751806,0.472016272712005
0.5667226717081093,0.5043956099220285
0.5666136702099226,0.38345851494883615
0.5660394851205961,0.4048799292047253
0.5654349145996804,0.4511725708519595
0.5648134263126716,0.46479214282331616
0.5644917875654673,0.4169802396851429
0.5638893148627071,0.43119744863218396
0.563347194313668,0.4494689303947409
0.562700864603157,0.45513474110016583
0.5621551945966846,0.451766138120373
0.5616205018237069,0.4634339046523986
0.5613175465548554,0.4264001605133635
0.5607883924355264,0.4324559283556847
0.5600715336949853,0.4724094417149807
0.5597110901448871,0.39350376277488064
0.5590275437450641,0.4573764172715645
0.5583404739539468,0.44070667494278665
0.557919501263493,0.43012916052373296
0.5573618446666575,0.4364200320853782
0.5567352352556544,0.5033531133537098
0.5560488254151419,0.42398142047566045
0.5555759425371323,0.42891477919840215
0.5551247162157721,0.4289593776538236
0.5545806684735963,0.42814445188063494
0.554063371941591,0.42305564342293556
0.5535849988405429,0.4426443158088367
0.5533374455269848,0.3654686703052177
0.5527107820758757,0.4487751937714837
0.5522953091812474,0.39913298779267237
0.55169669419266,0.47455044175898464
0.5513806879785712,0.41741081861444457
0.5508104606646376,0.437671964870377
0.5509937022322271,0.45759431530836153
0.5505282381435656,0.42971376314727233
0.5499155697871487,0.4584293219346126
0.5496179616165251,0.32916347368907156
0.54924158429425,0.4674267916285821
0.5487300888924971,0.43795262080447
0.5481682232737123,0.39228614617883967
0.5476565859328626,0.4239847714842068
0.5473200460848952,0.43063476345074125
0.5466396527582682,0.4666038102144398
0.5463586210701434,0.46470998998855834
0.5458705854974837,0.44210214837724293
0.5453789474884718,0.4085425724622246
0.5449763081471366,0.426544108129011
0.5445364777659462,0.34448672894643245
0.5441094997654935,0.43437958352940037
0.5434645821824631,0.42008162523204834
0.5431184501816017,0.37090022039434795
0.5426559170739802,0.41071458433322405
0.5423174711388049,0.4267662519751164
0.5418635202998708,0.40874151925635593
0.5413012010386281,0.39932390958956
0.5409708429543514,0.46141039571622716
0.540800173010502,0.4479494371900792
0.540388879663322,0.43337420952493844
0.5398846334730338,0.45310553234914525
0.5392428518279011,0.4266661094481901
0.5388938047599019,0.42423645184774417
0.5383981938378927,0.45705531617646084
0.5378898103963992,0.4163028073125873
0.537516678556764,0.3029275107865254
0.537054843093307,0.440526544300295
0.5366880527085155,0.34728340072817826
0.5361839064447608,0.4605047709248783
0.535867992609516,0.3720785730500209
0.5364305351351035,0.3798260473762378
0.5358722921086132,0.4285241205201748
0.5354297468606796,0.4581756436622851
0.534967254178331,0.4088368265841413
0.5345365827438678,0.3507937031496988
0.5342241028952623,0.4032877080508141
0.5336529467863002,0.4575893552186738
0.5331648365847128,0.3786184746919293
0.5326739004196454,0.47554396467068405
0.53211102394236,0.41399641717284424
0.5319150589105256,0.2902440847426358
0.5313908929751044,0.39694054658476285
0.530960748329466,0.36802795617124756
0.5306284386227951,0.3328550691548249
0.5300735335348079,0.43609720514237055
0.5295889467664255,0.3618375645863816
0.5293032393138043,0.36861748307586273
0.5289504022118727,0.38325640138877604
0.528588230979601,0.4222995186991758
0.5283043508144813,0.42764292274488713
0.5278646621720261,0.46859559558036246
0.527406783146754,0.3619842335144089
0.5268682545251683,0.41377777364513035
0.5264780372396859,0.43196962901417396
0.5261073920737297,0.41216907593773594
0.5263748477499949,0.46494781559514614
0.5257729375936586,0.4394970944221835
0.5252866065370267,0.3395884670682762
0.5249406967561986,0.41917314334083594
0.5247333120658924,0.3618427924511884
0.5242626252443988,0.41270674738710966
0.5238407800013326,0.37179819848720974
0.5233597399730786,0.4030393195352843
0.5228738823265104,0.40042646951099153
0.5224962916935634,0.3917671116850921
0.5222544125278815,0.4619408648904207
0.5217953835563309,0.4569612273876499
0.5214142572212372,0.3829589507921523
0.5207690836849909,0.459164178281053
0.5203769544798738,0.3936600016992126
0.5200115432364852,0.37787365587213606
0.5195750304760635,0.43911374510098783
0.5190588812982441,0.39551960538069963
0.5186601709974833,0.39219827804345203
0.5181974142534721,0.41193302199090587
0.5179411062217504,0.36902214751705603
0.5174107864201836,0.3901438013670877
0.5170917046421111,0.4258713457770143
0.5165924527879365,0.35848900132904254
0.516228257563161,0.38713592046437056
0.515735972756487,0.39427583477390815
0.5152368560001316,0.36479958574086396
0.5148424230963308,0.4090041936872277
0.5143826005782954,0.41256132714052074
0.5139819333654703,0.3842271724767275
0.5135161921039296,0.3996269541542297
0.5130688073854411,0.40350725004448906
0.5127118628511704,0.3427346760248813
0.5125157336291616,0.3721468859965213
0.5121680143458933,0.41498815804531275
0.5117283554291359,0.4383481409882548
0.5115304047198628,0.3169455354041793
0.5110249546900248,0.468848256762443
0.5106056615438614,0.4157943063008551
0.5100856158783033,0.39986222370599767
0.5098800469734257,0.3555196442901848
0.5095468139086854,0.3102301834087186
0.5091206096383375,0.39209407446749583
0.5087675995667844,0.3961440549168333
0.5082810369283074,0.3983604221181282
0.5079833020175053,0.33006652183380525
0.5076606626064281,0.4043492861421614
0.5073189294956932,0.38743135242560783
0.5069890343461573,0.34133251037249707
0.5067067942655007,0.4202059519587993
0.5062917624033735,0.39343836499329
0.505936874965829,0.3776819940306205
0.5054725465473926,0.38505781287343566
0.5050769734170923,0.37768511466894866
0.5047541792740372,0.3573006651155517
0.5044995463557581,0.38896475138562303
0.5039647258354932,0.4391736526640349
0.5036311996394962,0.40069536733236183
0.5033673517828107,0.3310783477635759
0.5030894927347995,0.36401075555530454
0.5027247196972742,0.3789230573440365
0.5024108811545536,0.37313492426124933
0.5018909194294306,0.442762221513971
0.5016868294098261,0.38882993701726865
0.5014427262151873,0.3601275578825991
0.5010632919585176,0.37576966872621526
0.5008415689156045,0.4079191516576084
0.5004752798224903,0.3468706853517848
0.5000058835541719,0.4420401589405233
0.4995979319220802,0.39457542797651607
0.49937208833682256,0.3367356795279896
0.49892143034843006,0.3890072828181297
0.4984981573038529,0.38641096236276196
0.49811050056026934,0.37330064711577876
0.49768427055047315,0.3533980613907828
0.49727739567183643,0.36819168685561426
0.49692119673282736,0.32135844042910083
0.49658368951682386,0.36718490968644635
0.4961535250875653,0.31949000783387843
0.4960058620717266,0.31386175243724884
0.4955627729295986,0.38600708055194133
0.4952792673833259,0.3428546107301494
0.49492847420890707,0.3940585488439779
0.49438837694443694,0.45287056835464556
0.49424879784210435,0.3917923504631866
0.49399425824771137,0.3792195023477604
0.4935515226477889,0.4413399953747055
0.4932419196298543,0.38696806988510124
0.49283328674981974,0.4144910303300344
0.49248904902559226,0.3786317417141321
0.4921196752994132,0.4107219497604053
0.4917415999522351,0.35790347042310394
0.49130197240152285,0.39440179575248757
0.4908206924892079,0.3798311272169058
0.49046869479728433,0.39064922367215466
0.49004798382946496,0.4195707043068085
0.48985666555250523,0.35990664410505613
0.48961006556310244,0.31974228923567527
0.48915820879057936,0.41699527136359127
0.488786089947679,0.3121026566755272
0.48848544421108653,0.35095286100047557
0.48806930175000973,0.4196947420568489
0.48771385733828104,0.3800376606962631
0.4874580375743203,0.38971908988886356
0.4869733705443508,0.3816156299318392
0.48655963163814014,0.4105048695138737
0.4862571962586585,0.34454516712683164
0.48592976741249555,0.3987381415350022
0.4854714817735133,0.3847081063708913
0.4851743390824377,0.4089300781791245
0.48475310785223097,0.39220792133928817
0.4842958438373019,0.36531732022103536
0.4839853191629366,0.2858357104110073
0.483890009985345,0.29812980373513426
0.48359524440941165,0.37784954954704875
0.4832568245186979,0.3495302492935798
0.48283196382134547,0.4066642240870875
0.4825779494444934,0.27301526967685324
0.4822828473937997,0.37885066982465604
0.48213649077306264,0.3566934118879043
0.481728368116535,0.3960098232504139
0.4815387327880691,0.3006120847632361
0.4812693384068315,0.35303323291525973
0.4808296369306459,0.4189649258852767
0.4804908858597241,0.3023807156152216
0.48020058287841744,0.32863918904347666
0.4800877047271389,0.42793798112879583
0.47983381020357796,0.30914124311036534
0.47955707222175925,0.33753115939560946
0.4791759437106311,0.3970799245048147
0.478936357932739,0.37887596807085594
0.4786485153232155,0.3745136627093641
0.47828870077498237,0.35354949819985704
0.4779075187353497,0.4067421107457328
0.4775689781566599,0.3686049661276697
0.47720473805762553,0.37921022253947395
0.4768052537645256,0.3558140934122138
0.47649719749414415,0.2896079172912787
0.4761361920371439,0.41697039830622673
0.47591450466909624,0.2825053812854784
0.4756591031638387,0.34888885062549013
0.4753332281063427,0.3527335937622096
0.4758324565573634,0.3371504709531358
0.47551916336795197,0.3484625403232618
0.4751595620607862,0.35612298282232513
0.4747821470258878,0.41981078997775756
0.47449382850867833,0.3294298180252562
0.47435882535463897,0.3351434588779042
0.4739934407042488,0.39332765314025764
0.4737337007870144,0.38242021031048934
0.4733668122336208,0.40015852601704277
0.47297667127578935,0.41133404141373525
0.4724685003725149,0.3636510523557857
0.47216017503948143,0.34038913021060374
0.4718918878177893,0.35991808011567095
0.47156091414527823,0.33784227509157977
0.47128485918363117,0.32277300317035434
0.47092133537317143,0.37019558604992925
0.47057687142674476,0.32939206080928124
0.47020523804729786,0.39052656606399944
0.4703186389487759,0.3826297557629742
0.46985206522126577,0.3680520521775436
0.46948246746000066,0.36264662455174773
0.469110998223242,0.3798462154914488
0.4689066427154992,0.3392134608380106
0.4686314586658319,0.34898571848641635
0.4682903561092591,0.3730988945753878
0.4679603396524067,0.32831761813166904
0.4676461100735209,0.383843651345909
0.46732492894693484,0.3673165881430279
0.46702111438043653,0.34160237098120483
0.4666580729651145,0.3707833491922674
0.4664345800114441,0.2893674044745659
0.46612120841737487,0.3341225521765315
0.46579423705985756,0.30404534681935513
0.46543647457459225,0.3871584853036342
0.464989995501772,0.3318730409364397
0.46478851306944985,0.37997383845452737
0.46447074855960646,0.3925247846539205
0.4643820027516623,0.3818298900584674
0.46412119864420354,0.3402353830309424
0.46386244258535475,0.3597253741212356
0.4634307336076163,0.31868611639158645
0.4630627058297238,0.38070059226261355
0.46267122768434,0.36013156778829153
0.46228517237241906,0.3284604020457925
0.4619546257819138,0.331436981247091
0.4615171201450824,0.3382146385180843
0.4612582890892121,0.31630743679268003
0.4610054964030676,0.35847375163949036
0.4607775739903349,0.3565955986699466
0.46041912285950054,0.35599378668254095
0.4612634525798572,0.37927077407949156
0.4610842719004749,0.34465127506812604
0.4608291397688749,0.3554792244899255
0.4606932699396088,0.3442680460590374
0.46035291515848714,0.37951947660291924
0.46003377134772666,0.353329565845877
0.4599148680757299,0.3382931339333357
0.4595151162012724,0.4058050978283985
0.45915789747855135,0.3546747152076749
0.45896009651820246,0.31163448065379784
0.4586389683864112,0.3909416546075248
0.45832799593507334,0.3479409368159021
0.45813448653305305,0.3481927263017341
0.4579032091658009,0.38441112662090793
0.45758251312468257,0.3388942326646145
0.4572686840409797,0.3760314355683196
0.45698887608922617,0.3574721882399854
0.4567441486360791,0.3814999794353484
0.45636506456400144,0.36594555610544033
0.4560943472774278,0.3515665280334976
0.455854509487432,0.3621981580198889
0.4556152228954067,0.36366190857484204
0.4554065387017116,0.3998991147701216
0.4549976961812759,0.3653240341338014
0.45471881712956125,0.34607843052241627
0.45430417486606717,0.3976113856156289
0.45400628928495973,0.33488974947077604
0.453575019978611,0.3570237811054823
0.4533337063598628,0.3319571470220224
0.452995967314034,0.3058646289910674
0.452643897278643,0.3143872166774454
0.45232419632089166,0.3198343875908573
0.45206213846524945,0.29295163576665056
0.4518558011174918,0.3545735730270777
0.45159712243908257,0.35746869774373685
0.4512898060804611,0.31715285303934776
0.45111659841721385,0.32830054020621385
0.45088893701764104,0.32265983441980867
0.45043464003815176,0.3845003593178926
0.4501038738925534,0.32071013863230163
0.4497638390670573,0.3832657744790252
0.4494810471874634,0.3063760077220006
0.4493135567904847,0.3039729091032649
0.4491427577166064,0.40347091476783914
0.44954310251535684,0.3294408512246986
0.44924335336140037,0.3856552651071863
0.4489696293929344,0.36570521961107333
0.448702046321591,0.3503325297716658
0.4482702982964056,0.39850352862241906
0.4480682267034836,0.3484782001143139
0.4478654765577937,0.3612905905881725
0.44752763066378226,0.3471922899869844
0.44711782849094334,0.35094107734287017
0.44692588869471644,0.2861898800963391
0.4466271259427385,0.3754304925636444
0.44633272711173144,0.3768350939489472
0.4461040580418685,0.27790658224395204
0.44574202541876873,0.3763106147797862
0.44551508242335486,0.34462852814389267
0.44534130073752587,0.34906879536123625
0.44513834930262985,0.337687763750694
0.444822731846962,0.3802433811425936
0.4445677627216975,0.35090101312376804
0.4441513639138818,0.37451680398051973
0.44382744397798246,0.3433384193341185
0.44359334711009557,0.3867613924468731
0.4432400952627466,0.3914316323887798
0.4429710172488141,0.30184137406958544
0.4425643977014533,0.34281379069876494
0.4422820311599616,0.3107448050501389
0.44183981149509566,0.38474481965876056
0.4416777583115075,0.2832895451821874
0.44133341449872043,0.344958204870664
0.4410441523585682,0.3117914565479361
0.4408391861256706,0.2761678913492719
0.44050531526474196,0.37642394788618777
0.4403007783080196,0.22738454015132964
0.44011492320705764,0.3334971638315096
0.4396499239830859,0.39397442409428896
0.43943099157372434,0.2741986697513461
0.43935686287282094,0.3492447661692435
0.4389890442392129,0.3514663959519602
0.43871750973042684,0.31222433942457223
0.43835365694189327,0.3378278184122629
0.43813965990797127,0.3019091300987377
0.4379374385521807,0.3237083859103843
0.4376466519735338,0.31955184831101985
0.43737648827055303,0.31973645449864296
0.4371683526122423,0.2860645970598207
0.43669560085432557,0.38614230582661885
0.4363622685400421,0.2989502160272501
0.4363658129232877,0.3331711260331417
0.4361372910971367,0.3186782348540951
0.4358903692144241,0.2731623916475445
0.4356811199454585,0.3342836482412295
0.43558379763515404,0.3373951990345845
0.435355500079079,0.3393684598789545
0.43508595486235174,0.36352149126615646
0.43477147779642283,0.3417320178077291
0.4344756235978058,0.37485932008571693
0.4342413059484575,0.2966897775242185
0.4338853841364834,0.365005681586887
0.43359557259502857,0.2634012516742231
0.4332371845159353,0.3677352757038774
0.43302406374856733,0.24871703670056494
0.43259892291364044,0.37185950221871855
0.43240198358064075,0.24524335265794622
0.43208099453721477,0.33232412988175264
0.43190827288184586,0.29253904547378357
0.4315688567447661,0.3122618358095736
0.431441877845919,0.2966171809621849
0.43120381243485123,0.36127216858424016
0.43084534205721475,0.34886206439480877
0.4304769207073329,0.34153493227048765
0.43025596488569967,0.31464372068273977
0.4300815917838631,0.3589408990950613
0.4297717677286953,0.3227865794890014
0.4294132325231146,0.34130817658428725
0.4290719100236488,0.27266352065713434
0.42885532856880476,0.34104634291374547
0.4285595021552145,0.2981812977028964
0.4282789865091457,0.3241746976191503
0.4280055807211025,0.2667476580335561
0.42773251705612003,0.2998351418762852
0.42750605814472387,0.316853108090293
0.427289414188321,0.3414604731073724
0.4270303634325565,0.300038021422617
0.42677223981008316,0.29306121797765317
0.4265754643914991,0.3102435171845686
0.4262670186056336,0.29476944402498817
0.4259376095521539,0.31362371097408165
0.42574658214508726,0.2926841013034406
0.42553098264120653,0.33301747412049293
0.42548405953105284,0.2858872894692502
0.42522927162390944,0.32518841784907354
0.42496350658698,0.338578013500964
0.42469832128779,0.31560208008803975
0.4245654585953433,0.34234437573801546
0.424239146891618,0.3281046525469621
0.4239977929579097,0.2985453277442856
0.4237340184747072,0.31347857909115784
0.42334341222941146,0.3710817293454165
0.42316256465216456,0.2649432332432381
0.4228647251322941,0.3079749311429701
0.4225755576372243,0.3154076055459548
0.42242929861642864,0.3259046290043827
0.42216690490614417,0.3723150647221539
0.42193050266750076,0.3294856710697179
0.42173449455457385,0.3055565818523162
0.42151124843008675,0.36539795576404255
0.4212743601682196,0.3232587890295825
0.4209580250884618,0.3093534303699099
0.4205412734936672,0.35936741982339415
0.4203645698681621,0.27287440299151317
0.42012098212901516,0.25231110668316076
0.41976344014542133,0.33886118732467596
0.4195429905794106,0.2982740442639719
0.4192766734146753,0.264490001631911
0.41901214838613005,0.30557888828660545
0.4187370922206583,0.2866996808760315
0.41852238171404565,0.26066882515517614
0.41887973178979365,0.33391099818399206
0.4185123112749008,0.3155426601243132
0.4182457518716727,0.31927296966203134
0.41792667870822414,0.3255185160226652
0.4177320631183664,0.2887900727530382
0.4175826382554303,0.32975689550953396
0.41742036240368446,0.3492188561059648
0.417066717810072,0.3387468505392594
0.4168189682378408,0.30169890235515556
0.4165838275515957,0.33573501907757985
0.4164009154881352,0.3004585464629476
0.41609400815401926,0.3619159236672386
0.4158582011318506,0.3265332561473342
0.415689205123662,0.32455297845016046
0.4153025114280711,0.34441975644112294
0.41499796805312655,0.28801132207901015
0.41473266388925345,0.33790835182719836
0.41446698224748624,0.3098828835242743
0.4141829701219372,0.3231208107748829
0.41391927857713656,0.28872874381841107
0.4138007596471614,0.2978227266925237
0.41354345580225044,0.282339390353279
0.4132318402104673,0.34159645732434885
0.4130380477186971,0.2808465844274205
0.41273447308396366,0.33650184280591505
0.41250585590490135,0.3030179976733248
0.4122233430943254,0.3324851521527736
0.41197360232264385,0.3219910623260563
0.41172522059330535,0.32359239192114553
0.4114855343957592,0.3165589772730822
0.41136061175325656,0.31281185410981205
0.411175938864642,0.2968292238499434
0.4109877773840095,0.28782859889178103
0.4107563162084624,0.34309291667826214
0.41057725230040903,0.3344830768966158
0.4103031523651444,0.30715858530134066
0.4100576608471193,0.30701308698532237
0.4099191573616144,0.2807325245471689
0.4096647183751214,0.26045270709529855
0.4094206383405693,0.3587925428391243
0.4092856577063671,0.22111460631373306
0.40907839072918484,0.3075395267829038
0.40883413407265445,0.3065136829798922
0.40859073516737615,0.3034308482915691
0.40841669245802903,0.2549407273445295
0.4081125588254861,0.3442143831390967
0.4079279880684357,0.2890995865296754
0.4076301582574061,0.3464781413969081
0.40731239537278213,0.3191438765950637
0.4070708465117895,0.323330273276306
0.4068755087778615,0.3095416203272726
0.4066961417761505,0.3144221248659444
0.406500311279712,0.3417891386993781
0.4063131769030532,0.33643943965017575
0.4061315866915194,0.34490470028714165
0.4058826380493751,0.30257656365526286
0.4056796454362271,0.33085630580978104
0.40556746155529994,0.31390309850032316
0.40583949136287134,0.33194056370485564
0.40558397222275033,0.3177451066337154
0.4053109005090144,0.31499515456642213
0.40510859812398864,0.29592586411346267
0.4048690717056285,0.2941993816192242
0.404684224147129,0.2991727152393873
0.404516305609022,0.2822760573238842
0.40427011675765384,0.28209058619126137
0.40403372472886373,0.3466253468422764
0.40388096316853944,0.2667270523575392
0.4036990867385833,0.33569489194008123
0.40353067965602535,0.3012085068582784
0.40344231305126727,0.34918852803364164
0.40317725471354016,0.3176824518083182
0.40298836106873953,0.2581181961120405
0.40270597420647647,0.33575632982148296
0.40241687581510976,0.3051022878899359
0.40224457672009034,0.26463058177820264
0.40204892499445055,0.2632526518161275
0.4019138427787299,0.32875626519368867
0.401770986953336,0.2690242213653225
0.4015065390173967,0.3299321125771646
0.4013143160946106,0.260607599571049
0.4010949284432552,0.26227957870983726
0.4008029929701205,0.3294591349144754
0.4006205944467551,0.25262572159581187
0.40055326764698024,0.31125617698384533
0.4002642540969396,0.296180403413117
0.4002342795150945,0.2959935128330524
0.4000617924183337,0.2726320287025578
0.3998209353727349,0.3191738639897614
0.39961098301714354,0.2722426617792575
0.3995676526921517,0.27299390193068773
0.3996783734563966,0.28325598168318533
0.3994837890805661,0.28243538672009433
0.3993210798159937,0.29853644498949466
0.3990455747895712,0.30223888990312614
0.3987616035689073,0.30141643205762403
0.39855616447372005,0.29265435024957615
0.39838400769116034,0.29796802186315186
0.3981986903122256,0.3090039638704726
0.39837712075934045,0.28865544238263074
0.39822817894814677,0.3020545650347531
0.3979541831395991,0.2816920429026313
0.39773604230797593,0.310613015712134
0.3976085912787318,0.2583566345464401
0.3973202153740406,0.34574460180663613
0.39710775226111544,0.24147270542564064
0.39686298235268896,0.3231921651260261
0.39655737588411577,0.30758778416158555
0.39640760336788355,0.2999468500083459
0.39624544340593243,0.29906934226600007
0.39592394388278473,0.3454924373028644
0.3957320376582078,0.24329910199327262
0.3955491747316137,0.2727093158824781
0.39532656497645774,0.27496565192457545
0.3951970121365057,0.24091484461826435
0.3950344549577658,0.3152902045280172
0.39487292550810876,0.2978698359404244
0.3946548808423134,0.3284801222342412
0.3944664270631675,0.29218252246632576
0.3942170328418647,0.33117654586484957
0.3941022975529419,0.3205461268583976
0.39382168813943064,0.3404278807640518
0.39363192620647636,0.28467292572889724
0.3934264561291197,0.3115331229819243
0.3931485208507951,0.3334967074928709
0.3928995996004323,0.2577645554369311
0.39261059449404945,0.30263390699733045
0.39242443110802433,0.25564589326738896
0.39228920622438496,0.3124050258452382
0.39205284256716394,0.31013661984702817
0.3918583923237711,0.3154812286778939
0.39158934483626,0.3276529686506912
0.39133470043962076,0.31069108279667457
0.39107576489110896,0.2902704504279768
0.39093446158641637,0.3021250935293949
0.3907511322165447,0.3155187755660586
0.3905032159880661,0.30517784975868056
0.3903602857911109,0.2507026443812223
0.3902406912732131,0.3371529454694466
0.39006152333033756,0.29744475946411725
0.3898248055525352,0.32834609366237244
0.3896608529915547,0.23394598556216023
0.38945343457339854,0.30845688740803456
0.38930618202720213,0.24527691949352556
0.3890505088167234,0.2746107566039519
0.3888899671864469,0.2885508695726539
0.3887280815733871,0.2866176690701583
0.3885360984391415,0.2691584369635564
0.3885333251107495,0.26100725915479056
0.38833299250795916,0.2907265204564099
0.3882474827942959,0.29232814181536637
0.38807055636014054,0.33989601671816905
0.3878865280737778,0.31726646909921563
0.38768152891820007,0.30964726644304774
0.38745211250738537,0.30601473588005296
0.387247071781621,0.2938394502950455
0.38696357390058433,0.32467573647195747
0.38683281515442786,0.29445864409838163
0.38655858690353,0.29793334106419495
0.3863211763229468,0.30750058382332307
0.3860491516303157,0.32907671809040295
0.3859082310234588,0.2059383502843474
0.38574601591433966,0.27409081089419207
0.3854489048381503,0.2985179570370629
0.3852943293735697,0.22933026353388036
0.38510571941670146,0.3151530676013903
0.3849796163559961,0.28571912287736473
0.3847499990674005,0.32702583314064826
0.3846622021337209,0.3168488809424941
0.3845256965197685,0.2603626830390959
0.38435309503761833,0.2514357884465661
0.3841390685722648,0.31308078791498006
0.38399453815691886,0.22572675001924303
0.38396089751913504,0.29397840243820134
0.38370217057944156,0.29699555307695885
0.3834930584223542,0.2779437471159427
0.3834229530280279,0.3133859943945004
0.3832499620439714,0.26240931437226767
0.3830702823957367,0.3130373965593666
0.38313772891925113,0.3007489063840562
0.3829771214798023,0.27317410345091764
0.38281610718231734,0.3095885267304525
0.3827036966882803,0.3132944099388096
0.38247364830611746,0.31487914699706493
0.38222581672818184,0.31612301116935937
0.3822809117700659,0.2840102706553237
0.38203919592194163,0.2900776219965079
0.3818866952118587,0.2642882627306143
0.38163502666472515,0.3224729068594311
0.3814187368481127,0.2842649663832698
0.38131341728787,0.27597870687564546
0.38108490951311613,0.2857144506504264
0.38090428870786963,0.25555458699171074
0.380719400109741,0.3145838194540526
0.3804782847431949,0.27384135700479567
0.38022003401330184,0.29699244035613176
0.379964884314548,0.2969996841929875
0.37971261551320085,0.2715735117471498
0.3795204307203874,0.2752607507503536
0.3793472109714283,0.24342333967860558
0.3790806071393644,0.32287092162553194
0.3789313415627523,0.24246139392546076
0.378710649810847,0.28458786757916005
0.37851250619855126,0.27556900358744263
0.3783570205740999,0.2472159745422731
0.3781873226817428,0.27706354544446976
0.37806522370492207,0.23781334548537567
0.37781271328524524,0.3018890236794244
0.3776370124814321,0.3016361198261622
0.3774010922833963,0.31787994873614267
0.37729138977701315,0.27030684253972687
0.37713806011143997,0.3059316705296538
0.37689013743219885,0.2989555009420488
0.37670588965453244,0.24127467927134674
0.3765190135914961,0.30957173545800554
0.3764708624801468,0.2829682161088511
0.37627032461694576,0.30787845836322425
0.3761502223898123,0.24548631546609284
0.3759778483531413,0.30838220631300767
0.3757688141140686,0.3222480211413857
0.37564222791808544,0.24653861121945775
0.37554507598875897,0.2955395605309894
0.3754441292157001,0.32521188982673255
0.3752255809808357,0.31062258051535807
0.3750663890899049,0.23230953491280465
0.37484349570754966,0.27320360789597015
0.3747481291663687,0.256598836671286
0.3746126326182675,0.28987380479821934
0.3744251876071025,0.31506038788329604
0.37414691688235907,0.30783134117773014
0.3739681423194947,0.25632087594276504
0.3737682205216309,0.28516669393469557
0.37370159136392245,0.24353791710828235
0.37352361816279334,0.29029211746584177
0.3735303599446611,0.27952747527094596
0.37334818916885193,0.2906702007184506
0.3732213607570744,0.28944529039688577
0.37303270615441775,0.3032131073266395
0.37280456939904977,0.3162006401119184
0.3726518954000053,0.2990409926365759
0.37248478854678324,0.3058218709741933
0.37234618662272767,0.30197936473826587
0.372168254525193,0.28695910281684683
0.3719812811587026,0.30229569586873395
0.37178595910101225,0.3181375979656267
0.37158039885671784,0.2790425209468957
0.3714574447780176,0.29789344040609367
0.37128255653792674,0.30529582429255714
0.3710903136384196,0.24588459746972158
0.370960032257465,0.31308143574191205
0.37081553836479864,0.28880178757357644
0.3705584130013949,0.29518924147761827
0.3703490397216794,0.2926635563594421
0.3703196334037902,0.29102565830544247
0.37007779348197983,0.2997479925792518
0.36989363610328796,0.2809629716730736
0.36966843640895675,0.2957215396720771
0.36950107678461347,0.31101406581049246
0.36937325341157556,0.2654836908237244
0.3692290891422548,0.2847434813374206
0.369063457422476,0.3257127412640064
0.3688339738316185,0.296018020754761
0.36873410014018015,0.2713658390284689
0.36854706444287366,0.31130090978273545
0.3683696221696095,0.28737753221339063
0.3681930911306216,0.2789023973687962
0.3680274018962329,0.30534362158193834
0.36778033847720754,0.2995890326618816
0.3676069912807872,0.26169510043807565
0.3674563897593531,0.28763794799972
0.36733472568927494,0.27416079067602217
0.3670762358718198,0.3101202658002803
0.3669608003300224,0.2813025742315902
0.3667493115858911,0.29962760710103997
0.36655829737614115,0.2462381562767381
0.36631623770177446,0.3118956295996553
0.36611269555861864,0.2342040453570197
0.3659684666689079,0.2366091338767806
0.36574636577911557,0.2530909016310478
0.36554399312833546,0.24601209477273683
0.3653639356526573,0.26156408034916057
0.3654084113259428,0.3011967096566913
0.36520699132646467,0.29038172251035255
0.3650302047996634,0.28470849250782443
0.3648803165101972,0.22701947387818414
0.36470857182515576,0.2798194112363463
0.36483371095912814,0.3242066836204346
0.3646916816071313,0.2678619389289163
0.3645148171264589,0.3078196970545156
0.36478359172376995,0.268460396489633
0.3646716827993776,0.255887675623204
0.3644621313957011,0.28590647643012723
0.3643403956332984,0.2946894975458288
0.36442030026732886,0.31131136652280933
0.3642273619633189,0.3058198995870382
0.3640621690604811,0.3144249911518278
0.36395330451807856,0.27132115833217796
0.36375084979246625,0.2843059263366204
0.363780582075558,0.2713911058544947
0.36364512973275537,0.2562994787638747
0.3634339904119528,0.2903426318828484
0.3632744689674428,0.30331325961931854
0.3631335303784254,0.26067421438866806
0.36300779565713887,0.255978599877765
0.3628272708212094,0.3166649272317464
0.36265695422871075,0.2406857809656284
0.36250517204165056,0.31753145375124336
0.3624032485797803,0.23047426153926698
0.3622730552348068,0.27913306701748286
0.36209239173441476,0.2851635896384889
0.3619183488101693,0.2797870830512071
0.3617237808320337,0.27368214310811045
0.3615111862304772,0.2718090203623451
0.361396206436529,0.3153328622389131
0.36124375203521797,0.23796627499510972
0.36111114121822274,0.26458846652883933
0.3609046460537826,0.2795297472831363
0.36070864424746424,0.26613320061286394
0.36053803183557714,0.23755424519969487
0.36040239183440487,0.2581200835675151
0.3602172369452749,0.237543728010248
0.3600223536724375,0.288862010553856
0.35990618849285416,0.2798981489116316
0.35969198649046397,0.2595601697442127
0.3594904287414963,0.26105311047379554
0.35934749975285163,0.22912691536131216
0.35913520006465155,0.296740295977486
